cat_a,cat_b,alpha,beta,prompt_id,cluster_id,cluster_name,cos
b11,b13,2.0,2.0,6,6,enthusiasm / curiosity,0.22236397862434387
b11,b13,2.0,2.0,7,0,self-doubt / encouragement,0.24368461966514587
b11,b13,2.0,2.0,7,1,frustration / despair,0.20062310993671417
b11,b13,2.0,2.0,7,2,uncertainty / indecision,0.2912239730358124
b11,b13,2.0,2.0,7,3,romantic idealism,0.14361059665679932
b11,b13,2.0,2.0,7,4,academic ambition / competitive determination,0.12350980937480927
b11,b13,2.0,2.0,7,5,ironic amusement,0.2094792276620865
b11,b13,2.0,2.0,7,6,enthusiasm / curiosity,0.19583094120025635
b8,b4,-2.0,-2.0,0,0,self-doubt / encouragement,0.09083656966686249
b8,b4,-2.0,-2.0,0,1,frustration / despair,0.14601776003837585
b8,b4,-2.0,-2.0,0,2,uncertainty / indecision,0.09967196732759476
b8,b4,-2.0,-2.0,0,3,romantic idealism,0.013991601765155792
b8,b4,-2.0,-2.0,0,4,academic ambition / competitive determination,0.03954292833805084
b8,b4,-2.0,-2.0,0,5,ironic amusement,0.06564407795667648
b8,b4,-2.0,-2.0,0,6,enthusiasm / curiosity,0.10784590244293213
b8,b4,-2.0,-2.0,1,0,self-doubt / encouragement,0.10697324573993683
b8,b4,-2.0,-2.0,1,1,frustration / despair,0.13515503704547882
b8,b4,-2.0,-2.0,1,2,uncertainty / indecision,0.17601969838142395
b8,b4,-2.0,-2.0,1,3,romantic idealism,-0.0014349911361932755
b8,b4,-2.0,-2.0,1,4,academic ambition / competitive determination,0.053301602602005005
b8,b4,-2.0,-2.0,1,5,ironic amusement,0.0867612361907959
b8,b4,-2.0,-2.0,1,6,enthusiasm / curiosity,0.13577289879322052
b8,b4,-2.0,-2.0,2,0,self-doubt / encouragement,0.12401740252971649
b8,b4,-2.0,-2.0,2,1,frustration / despair,0.10093192011117935
b8,b4,-2.0,-2.0,2,2,uncertainty / indecision,0.10638068616390228
b8,b4,-2.0,-2.0,2,3,romantic idealism,0.02551093138754368
b8,b4,-2.0,-2.0,2,4,academic ambition / competitive determination,0.009847654029726982
b8,b4,-2.0,-2.0,2,5,ironic amusement,0.10292667150497437
b8,b4,-2.0,-2.0,2,6,enthusiasm / curiosity,0.10759201645851135
b8,b4,-2.0,-2.0,3,0,self-doubt / encouragement,0.06353841722011566
b8,b4,-2.0,-2.0,3,1,frustration / despair,0.09288983792066574
b8,b4,-2.0,-2.0,3,2,uncertainty / indecision,0.11293161660432816
b8,b4,-2.0,-2.0,3,3,romantic idealism,0.01775926724076271
b8,b4,-2.0,-2.0,3,4,academic ambition / competitive determination,0.06302721798419952
b8,b4,-2.0,-2.0,3,5,ironic amusement,0.10600230097770691
b8,b4,-2.0,-2.0,3,6,enthusiasm / curiosity,0.11930540949106216
b8,b4,-2.0,-2.0,4,0,self-doubt / encouragement,0.04121508449316025
b8,b4,-2.0,-2.0,4,1,frustration / despair,0.04015098512172699
b8,b4,-2.0,-2.0,4,2,uncertainty / indecision,0.12067455053329468
b8,b4,-2.0,-2.0,4,3,romantic idealism,0.018343351781368256
b8,b4,-2.0,-2.0,4,4,academic ambition / competitive determination,0.04977357015013695
b8,b4,-2.0,-2.0,4,5,ironic amusement,0.01632623001933098
b8,b4,-2.0,-2.0,4,6,enthusiasm / curiosity,0.0743231400847435
b8,b4,-2.0,-2.0,5,0,self-doubt / encouragement,0.14921920001506805
b8,b4,-2.0,-2.0,5,1,frustration / despair,0.18791720271110535
b8,b4,-2.0,-2.0,5,2,uncertainty / indecision,0.2006417214870453
b8,b4,-2.0,-2.0,5,3,romantic idealism,0.02520781196653843
b8,b4,-2.0,-2.0,5,4,academic ambition / competitive determination,0.1012720912694931
b8,b4,-2.0,-2.0,5,5,ironic amusement,0.11044153571128845
b8,b4,-2.0,-2.0,5,6,enthusiasm / curiosity,0.16507482528686523
b8,b4,-2.0,-2.0,6,0,self-doubt / encouragement,0.2259676456451416
b8,b4,-2.0,-2.0,6,1,frustration / despair,0.13461065292358398
b8,b4,-2.0,-2.0,6,2,uncertainty / indecision,0.21567778289318085
b8,b4,-2.0,-2.0,6,3,romantic idealism,0.04124569147825241
b8,b4,-2.0,-2.0,6,4,academic ambition / competitive determination,0.11267111450433731
b8,b4,-2.0,-2.0,6,5,ironic amusement,0.06962651014328003
b8,b4,-2.0,-2.0,6,6,enthusiasm / curiosity,0.131368488073349
b8,b4,-2.0,-2.0,7,0,self-doubt / encouragement,0.2939532399177551
b8,b4,-2.0,-2.0,7,1,frustration / despair,0.34492677450180054
b8,b4,-2.0,-2.0,7,2,uncertainty / indecision,0.39835917949676514
b8,b4,-2.0,-2.0,7,3,romantic idealism,0.17481476068496704
b8,b4,-2.0,-2.0,7,4,academic ambition / competitive determination,0.28996434807777405
b8,b4,-2.0,-2.0,7,5,ironic amusement,0.28677278757095337
b8,b4,-2.0,-2.0,7,6,enthusiasm / curiosity,0.3337187170982361
b8,b4,-2.0,0.0,0,0,self-doubt / encouragement,0.13185468316078186
b8,b4,-2.0,0.0,0,1,frustration / despair,0.14200140535831451
b8,b4,-2.0,0.0,0,2,uncertainty / indecision,0.1401781141757965
b8,b4,-2.0,0.0,0,3,romantic idealism,0.013021963648498058
b8,b4,-2.0,0.0,0,4,academic ambition / competitive determination,0.08158190548419952
b8,b4,-2.0,0.0,0,5,ironic amusement,0.11446312814950943
b8,b4,-2.0,0.0,0,6,enthusiasm / curiosity,0.1623462736606598
b8,b4,-2.0,0.0,1,0,self-doubt / encouragement,0.11465886235237122
b8,b4,-2.0,0.0,1,1,frustration / despair,0.1520927995443344
b8,b4,-2.0,0.0,1,2,uncertainty / indecision,0.15994982421398163
b8,b4,-2.0,0.0,1,3,romantic idealism,0.014927993528544903
b8,b4,-2.0,0.0,1,4,academic ambition / competitive determination,0.13642184436321259
b8,b4,-2.0,0.0,1,5,ironic amusement,0.14172299206256866
b8,b4,-2.0,0.0,1,6,enthusiasm / curiosity,0.17375993728637695
b8,b4,-2.0,0.0,2,0,self-doubt / encouragement,0.1079583540558815
b8,b4,-2.0,0.0,2,1,frustration / despair,0.1160997673869133
b8,b4,-2.0,0.0,2,2,uncertainty / indecision,0.1257910430431366
b8,b4,-2.0,0.0,2,3,romantic idealism,0.053817108273506165
b8,b4,-2.0,0.0,2,4,academic ambition / competitive determination,0.17333921790122986
b8,b4,-2.0,0.0,2,5,ironic amusement,0.04931526258587837
b8,b4,-2.0,0.0,2,6,enthusiasm / curiosity,0.1242346465587616
b8,b4,-2.0,0.0,3,0,self-doubt / encouragement,0.06074142083525658
b8,b4,-2.0,0.0,3,1,frustration / despair,0.08721911162137985
b8,b4,-2.0,0.0,3,2,uncertainty / indecision,0.13747701048851013
b8,b4,-2.0,0.0,3,3,romantic idealism,0.03269568085670471
b8,b4,-2.0,0.0,3,4,academic ambition / competitive determination,0.07230765372514725
b8,b4,-2.0,0.0,3,5,ironic amusement,0.10392522066831589
b8,b4,-2.0,0.0,3,6,enthusiasm / curiosity,0.14246782660484314
b8,b4,-2.0,0.0,4,0,self-doubt / encouragement,0.041312262415885925
b8,b4,-2.0,0.0,4,1,frustration / despair,0.04570547491312027
b8,b4,-2.0,0.0,4,2,uncertainty / indecision,0.12497927248477936
b8,b4,-2.0,0.0,4,3,romantic idealism,0.04601950943470001
b8,b4,-2.0,0.0,4,4,academic ambition / competitive determination,0.054481975734233856
b8,b4,-2.0,0.0,4,5,ironic amusement,0.025670306757092476
b8,b4,-2.0,0.0,4,6,enthusiasm / curiosity,0.06674419343471527
b8,b4,-2.0,0.0,5,0,self-doubt / encouragement,0.11426229029893875
b8,b4,-2.0,0.0,5,1,frustration / despair,0.11346548795700073
b8,b4,-2.0,0.0,5,2,uncertainty / indecision,0.17378108203411102
b8,b4,-2.0,0.0,5,3,romantic idealism,-0.005219525657594204
b8,b4,-2.0,0.0,5,4,academic ambition / competitive determination,0.080429807305336
b8,b4,-2.0,0.0,5,5,ironic amusement,0.13298432528972626
b8,b4,-2.0,0.0,5,6,enthusiasm / curiosity,0.19673021137714386
b8,b4,-2.0,0.0,6,0,self-doubt / encouragement,0.14527255296707153
b8,b4,-2.0,0.0,6,1,frustration / despair,0.10422153025865555
b8,b4,-2.0,0.0,6,2,uncertainty / indecision,0.14784620702266693
b8,b4,-2.0,0.0,6,3,romantic idealism,0.009457504376769066
b8,b4,-2.0,0.0,6,4,academic ambition / competitive determination,0.031240589916706085
b8,b4,-2.0,0.0,6,5,ironic amusement,0.1077081561088562
b8,b4,-2.0,0.0,6,6,enthusiasm / curiosity,0.17422625422477722
b8,b4,-2.0,0.0,7,0,self-doubt / encouragement,0.2939532399177551
b8,b4,-2.0,0.0,7,1,frustration / despair,0.34492677450180054
b8,b4,-2.0,0.0,7,2,uncertainty / indecision,0.39835917949676514
b8,b4,-2.0,0.0,7,3,romantic idealism,0.17481476068496704
b8,b4,-2.0,0.0,7,4,academic ambition / competitive determination,0.28996434807777405
b8,b4,-2.0,0.0,7,5,ironic amusement,0.28677278757095337
b8,b4,-2.0,0.0,7,6,enthusiasm / curiosity,0.3337187170982361
b8,b4,-2.0,2.0,0,0,self-doubt / encouragement,0.10311227291822433
b8,b4,-2.0,2.0,0,1,frustration / despair,0.18167559802532196
b8,b4,-2.0,2.0,0,2,uncertainty / indecision,0.19236412644386292
b8,b4,-2.0,2.0,0,3,romantic idealism,-0.006412082351744175
b8,b4,-2.0,2.0,0,4,academic ambition / competitive determination,0.06881821900606155
b8,b4,-2.0,2.0,0,5,ironic amusement,0.09888666868209839
b8,b4,-2.0,2.0,0,6,enthusiasm / curiosity,0.14793309569358826
b8,b4,-2.0,2.0,1,0,self-doubt / encouragement,0.11014512926340103
b8,b4,-2.0,2.0,1,1,frustration / despair,0.17647962272167206
b8,b4,-2.0,2.0,1,2,uncertainty / indecision,0.19620633125305176
b8,b4,-2.0,2.0,1,3,romantic idealism,0.043144356459379196
b8,b4,-2.0,2.0,1,4,academic ambition / competitive determination,0.09425799548625946
b8,b4,-2.0,2.0,1,5,ironic amusement,0.0893111452460289
b8,b4,-2.0,2.0,1,6,enthusiasm / curiosity,0.13835501670837402
b8,b4,-2.0,2.0,2,0,self-doubt / encouragement,0.19711355865001678
b8,b4,-2.0,2.0,2,1,frustration / despair,0.21310772001743317
b8,b4,-2.0,2.0,2,2,uncertainty / indecision,0.17429925501346588
b8,b4,-2.0,2.0,2,3,romantic idealism,0.05933334305882454
b8,b4,-2.0,2.0,2,4,academic ambition / competitive determination,0.11413519084453583
b8,b4,-2.0,2.0,2,5,ironic amusement,0.08804891258478165
b8,b4,-2.0,2.0,2,6,enthusiasm / curiosity,0.1999015361070633
b8,b4,-2.0,2.0,3,0,self-doubt / encouragement,0.12961459159851074
b8,b4,-2.0,2.0,3,1,frustration / despair,0.1056889221072197
b8,b4,-2.0,2.0,3,2,uncertainty / indecision,0.1496065855026245
b8,b4,-2.0,2.0,3,3,romantic idealism,0.03387317806482315
b8,b4,-2.0,2.0,3,4,academic ambition / competitive determination,0.05614476650953293
b8,b4,-2.0,2.0,3,5,ironic amusement,0.14737772941589355
b8,b4,-2.0,2.0,3,6,enthusiasm / curiosity,0.1627185195684433
b8,b4,-2.0,2.0,4,0,self-doubt / encouragement,0.1531088650226593
b8,b4,-2.0,2.0,4,1,frustration / despair,0.23384982347488403
b8,b4,-2.0,2.0,4,2,uncertainty / indecision,0.16793739795684814
b8,b4,-2.0,2.0,4,3,romantic idealism,0.018806569278240204
b8,b4,-2.0,2.0,4,4,academic ambition / competitive determination,0.0742567777633667
b8,b4,-2.0,2.0,4,5,ironic amusement,0.12413956969976425
b8,b4,-2.0,2.0,4,6,enthusiasm / curiosity,0.13257503509521484
b8,b4,-2.0,2.0,5,0,self-doubt / encouragement,0.1269146054983139
b8,b4,-2.0,2.0,5,1,frustration / despair,0.14169836044311523
b8,b4,-2.0,2.0,5,2,uncertainty / indecision,0.18153128027915955
b8,b4,-2.0,2.0,5,3,romantic idealism,0.01732044294476509
b8,b4,-2.0,2.0,5,4,academic ambition / competitive determination,0.13044895231723785
b8,b4,-2.0,2.0,5,5,ironic amusement,0.09242309629917145
b8,b4,-2.0,2.0,5,6,enthusiasm / curiosity,0.19218575954437256
b8,b4,-2.0,2.0,6,0,self-doubt / encouragement,0.06090601906180382
b8,b4,-2.0,2.0,6,1,frustration / despair,0.12455899268388748
b8,b4,-2.0,2.0,6,2,uncertainty / indecision,0.15005707740783691
b8,b4,-2.0,2.0,6,3,romantic idealism,0.0006452254019677639
b8,b4,-2.0,2.0,6,4,academic ambition / competitive determination,0.10909515619277954
b8,b4,-2.0,2.0,6,5,ironic amusement,0.0691014751791954
b8,b4,-2.0,2.0,6,6,enthusiasm / curiosity,0.12080012261867523
b8,b4,-2.0,2.0,7,0,self-doubt / encouragement,0.21586035192012787
b8,b4,-2.0,2.0,7,1,frustration / despair,0.3442835211753845
b8,b4,-2.0,2.0,7,2,uncertainty / indecision,0.3187555968761444
b8,b4,-2.0,2.0,7,3,romantic idealism,0.11275583505630493
b8,b4,-2.0,2.0,7,4,academic ambition / competitive determination,0.17616823315620422
b8,b4,-2.0,2.0,7,5,ironic amusement,0.20135891437530518
b8,b4,-2.0,2.0,7,6,enthusiasm / curiosity,0.263427734375
b8,b4,0.0,-2.0,0,0,self-doubt / encouragement,0.1677159070968628
b8,b4,0.0,-2.0,0,1,frustration / despair,0.2304476797580719
b8,b4,0.0,-2.0,0,2,uncertainty / indecision,0.18324628472328186
b8,b4,0.0,-2.0,0,3,romantic idealism,0.06616490334272385
b8,b4,0.0,-2.0,0,4,academic ambition / competitive determination,0.09043370187282562
b8,b4,0.0,-2.0,0,5,ironic amusement,0.10506881773471832
b8,b4,0.0,-2.0,0,6,enthusiasm / curiosity,0.18844911456108093
b8,b4,0.0,-2.0,1,0,self-doubt / encouragement,0.09372841566801071
b8,b4,0.0,-2.0,1,1,frustration / despair,0.13413356244564056
b8,b4,0.0,-2.0,1,2,uncertainty / indecision,0.1779535710811615
b8,b4,0.0,-2.0,1,3,romantic idealism,-0.009469544515013695
b8,b4,0.0,-2.0,1,4,academic ambition / competitive determination,0.09988614916801453
b8,b4,0.0,-2.0,1,5,ironic amusement,0.09339935332536697
b8,b4,0.0,-2.0,1,6,enthusiasm / curiosity,0.12601935863494873
b8,b4,0.0,-2.0,2,0,self-doubt / encouragement,0.13682851195335388
b8,b4,0.0,-2.0,2,1,frustration / despair,0.09928838163614273
b8,b4,0.0,-2.0,2,2,uncertainty / indecision,0.11014225333929062
b8,b4,0.0,-2.0,2,3,romantic idealism,0.02284201607108116
b8,b4,0.0,-2.0,2,4,academic ambition / competitive determination,0.017803307622671127
b8,b4,0.0,-2.0,2,5,ironic amusement,0.08950754255056381
b8,b4,0.0,-2.0,2,6,enthusiasm / curiosity,0.1276462972164154
b8,b4,0.0,-2.0,3,0,self-doubt / encouragement,0.1594962179660797
b8,b4,0.0,-2.0,3,1,frustration / despair,0.10826984792947769
b8,b4,0.0,-2.0,3,2,uncertainty / indecision,0.1661200225353241
b8,b4,0.0,-2.0,3,3,romantic idealism,0.05383604019880295
b8,b4,0.0,-2.0,3,4,academic ambition / competitive determination,0.09018050134181976
b8,b4,0.0,-2.0,3,5,ironic amusement,0.13222560286521912
b8,b4,0.0,-2.0,3,6,enthusiasm / curiosity,0.17491787672042847
b8,b4,0.0,-2.0,4,0,self-doubt / encouragement,0.13130579888820648
b8,b4,0.0,-2.0,4,1,frustration / despair,0.114788718521595
b8,b4,0.0,-2.0,4,2,uncertainty / indecision,0.18350344896316528
b8,b4,0.0,-2.0,4,3,romantic idealism,0.1000475063920021
b8,b4,0.0,-2.0,4,4,academic ambition / competitive determination,0.1697089821100235
b8,b4,0.0,-2.0,4,5,ironic amusement,0.07266317307949066
b8,b4,0.0,-2.0,4,6,enthusiasm / curiosity,0.1596740335226059
b8,b4,0.0,-2.0,5,0,self-doubt / encouragement,0.08751218765974045
b8,b4,0.0,-2.0,5,1,frustration / despair,0.1041884794831276
b8,b4,0.0,-2.0,5,2,uncertainty / indecision,0.11815038323402405
b8,b4,0.0,-2.0,5,3,romantic idealism,-0.026525266468524933
b8,b4,0.0,-2.0,5,4,academic ambition / competitive determination,0.05469479039311409
b8,b4,0.0,-2.0,5,5,ironic amusement,0.09821483492851257
b8,b4,0.0,-2.0,5,6,enthusiasm / curiosity,0.11295261234045029
b8,b4,0.0,-2.0,6,0,self-doubt / encouragement,0.11236260086297989
b8,b4,0.0,-2.0,6,1,frustration / despair,0.09538789838552475
b8,b4,0.0,-2.0,6,2,uncertainty / indecision,0.16683191061019897
b8,b4,0.0,-2.0,6,3,romantic idealism,0.05076799541711807
b8,b4,0.0,-2.0,6,4,academic ambition / competitive determination,0.05015945807099342
b8,b4,0.0,-2.0,6,5,ironic amusement,0.07965420186519623
b8,b4,0.0,-2.0,6,6,enthusiasm / curiosity,0.12128019332885742
b8,b4,0.0,-2.0,7,0,self-doubt / encouragement,0.2686547040939331
b8,b4,0.0,-2.0,7,1,frustration / despair,0.1429348587989807
b8,b4,0.0,-2.0,7,2,uncertainty / indecision,0.16444353759288788
b8,b4,0.0,-2.0,7,3,romantic idealism,0.10302665829658508
b8,b4,0.0,-2.0,7,4,academic ambition / competitive determination,0.052864234894514084
b8,b4,0.0,-2.0,7,5,ironic amusement,0.16619709134101868
b8,b4,0.0,-2.0,7,6,enthusiasm / curiosity,0.2138773798942566
b8,b4,0.0,0.0,0,0,self-doubt / encouragement,0.2579997777938843
b8,b4,0.0,0.0,0,1,frustration / despair,0.1789245754480362
b8,b4,0.0,0.0,0,2,uncertainty / indecision,0.29380178451538086
b8,b4,0.0,0.0,0,3,romantic idealism,0.09819807857275009
b8,b4,0.0,0.0,0,4,academic ambition / competitive determination,0.12983283400535583
b8,b4,0.0,0.0,0,5,ironic amusement,0.1419805884361267
b8,b4,0.0,0.0,0,6,enthusiasm / curiosity,0.1868261694908142
b8,b4,0.0,0.0,1,0,self-doubt / encouragement,0.08845274150371552
b8,b4,0.0,0.0,1,1,frustration / despair,0.12093593180179596
b8,b4,0.0,0.0,1,2,uncertainty / indecision,0.15784244239330292
b8,b4,0.0,0.0,1,3,romantic idealism,-0.00678758230060339
b8,b4,0.0,0.0,1,4,academic ambition / competitive determination,0.07019902020692825
b8,b4,0.0,0.0,1,5,ironic amusement,0.11188811808824539
b8,b4,0.0,0.0,1,6,enthusiasm / curiosity,0.10052981227636337
b8,b4,0.0,0.0,2,0,self-doubt / encouragement,0.11809313297271729
b8,b4,0.0,0.0,2,1,frustration / despair,0.08123224973678589
b8,b4,0.0,0.0,2,2,uncertainty / indecision,0.16279290616512299
b8,b4,0.0,0.0,2,3,romantic idealism,0.0818898156285286
b8,b4,0.0,0.0,2,4,academic ambition / competitive determination,0.2249232828617096
b8,b4,0.0,0.0,2,5,ironic amusement,0.07563547044992447
b8,b4,0.0,0.0,2,6,enthusiasm / curiosity,0.1648891419172287
b8,b4,0.0,0.0,3,0,self-doubt / encouragement,0.05243324488401413
b8,b4,0.0,0.0,3,1,frustration / despair,0.09356782585382462
b8,b4,0.0,0.0,3,2,uncertainty / indecision,0.12720690667629242
b8,b4,0.0,0.0,3,3,romantic idealism,0.030841806903481483
b8,b4,0.0,0.0,3,4,academic ambition / competitive determination,0.05445351451635361
b8,b4,0.0,0.0,3,5,ironic amusement,0.11291592568159103
b8,b4,0.0,0.0,3,6,enthusiasm / curiosity,0.11535898596048355
b8,b4,0.0,0.0,4,0,self-doubt / encouragement,0.09420821070671082
b8,b4,0.0,0.0,4,1,frustration / despair,0.08754955232143402
b8,b4,0.0,0.0,4,2,uncertainty / indecision,0.17504476010799408
b8,b4,0.0,0.0,4,3,romantic idealism,0.07784955948591232
b8,b4,0.0,0.0,4,4,academic ambition / competitive determination,0.1761026680469513
b8,b4,0.0,0.0,4,5,ironic amusement,0.047947339713573456
b8,b4,0.0,0.0,4,6,enthusiasm / curiosity,0.12140345573425293
b8,b4,0.0,0.0,5,0,self-doubt / encouragement,0.26054656505584717
b8,b4,0.0,0.0,5,1,frustration / despair,0.18212664127349854
b8,b4,0.0,0.0,5,2,uncertainty / indecision,0.3255496919155121
b8,b4,0.0,0.0,5,3,romantic idealism,0.07387951016426086
b8,b4,0.0,0.0,5,4,academic ambition / competitive determination,0.2368575632572174
b8,b4,0.0,0.0,5,5,ironic amusement,0.12938886880874634
b8,b4,0.0,0.0,5,6,enthusiasm / curiosity,0.24974477291107178
b8,b4,0.0,0.0,6,0,self-doubt / encouragement,0.05740978196263313
b8,b4,0.0,0.0,6,1,frustration / despair,0.018406767398118973
b8,b4,0.0,0.0,6,2,uncertainty / indecision,0.05222403258085251
b8,b4,0.0,0.0,6,3,romantic idealism,-0.0029037646017968655
b8,b4,0.0,0.0,6,4,academic ambition / competitive determination,0.0654359757900238
b8,b4,0.0,0.0,6,5,ironic amusement,0.11782681196928024
b8,b4,0.0,0.0,6,6,enthusiasm / curiosity,0.07693412899971008
b8,b4,0.0,0.0,7,0,self-doubt / encouragement,0.2342257797718048
b8,b4,0.0,0.0,7,1,frustration / despair,0.17508135735988617
b8,b4,0.0,0.0,7,2,uncertainty / indecision,0.23823431134223938
b8,b4,0.0,0.0,7,3,romantic idealism,0.04392537847161293
b8,b4,0.0,0.0,7,4,academic ambition / competitive determination,0.09754790365695953
b8,b4,0.0,0.0,7,5,ironic amusement,0.16570064425468445
b8,b4,0.0,0.0,7,6,enthusiasm / curiosity,0.21325509250164032
b8,b4,0.0,2.0,0,0,self-doubt / encouragement,0.16288891434669495
b8,b4,0.0,2.0,0,1,frustration / despair,0.16020017862319946
b8,b4,0.0,2.0,0,2,uncertainty / indecision,0.18936243653297424
b8,b4,0.0,2.0,0,3,romantic idealism,-0.010972885414958
b8,b4,0.0,2.0,0,4,academic ambition / competitive determination,0.06975048780441284
b8,b4,0.0,2.0,0,5,ironic amusement,0.08868318796157837
b8,b4,0.0,2.0,0,6,enthusiasm / curiosity,0.20903807878494263
b8,b4,0.0,2.0,1,0,self-doubt / encouragement,0.09704308211803436
b8,b4,0.0,2.0,1,1,frustration / despair,0.10368963330984116
b8,b4,0.0,2.0,1,2,uncertainty / indecision,0.12790094316005707
b8,b4,0.0,2.0,1,3,romantic idealism,0.024370044469833374
b8,b4,0.0,2.0,1,4,academic ambition / competitive determination,0.05603574216365814
b8,b4,0.0,2.0,1,5,ironic amusement,0.12527868151664734
b8,b4,0.0,2.0,1,6,enthusiasm / curiosity,0.14797867834568024
b8,b4,0.0,2.0,2,0,self-doubt / encouragement,0.1912548840045929
b8,b4,0.0,2.0,2,1,frustration / despair,0.11342912167310715
b8,b4,0.0,2.0,2,2,uncertainty / indecision,0.16892756521701813
b8,b4,0.0,2.0,2,3,romantic idealism,0.19553117454051971
b8,b4,0.0,2.0,2,4,academic ambition / competitive determination,0.0754307210445404
b8,b4,0.0,2.0,2,5,ironic amusement,0.09465743601322174
b8,b4,0.0,2.0,2,6,enthusiasm / curiosity,0.16038309037685394
b8,b4,0.0,2.0,3,0,self-doubt / encouragement,0.07672686874866486
b8,b4,0.0,2.0,3,1,frustration / despair,0.0844954401254654
b8,b4,0.0,2.0,3,2,uncertainty / indecision,0.10552448034286499
b8,b4,0.0,2.0,3,3,romantic idealism,0.04107283428311348
b8,b4,0.0,2.0,3,4,academic ambition / competitive determination,0.0628708079457283
b8,b4,0.0,2.0,3,5,ironic amusement,0.12535333633422852
b8,b4,0.0,2.0,3,6,enthusiasm / curiosity,0.1425328552722931
b8,b4,0.0,2.0,4,0,self-doubt / encouragement,0.12878373265266418
b8,b4,0.0,2.0,4,1,frustration / despair,0.12205713242292404
b8,b4,0.0,2.0,4,2,uncertainty / indecision,0.16619032621383667
b8,b4,0.0,2.0,4,3,romantic idealism,0.0615210197865963
b8,b4,0.0,2.0,4,4,academic ambition / competitive determination,0.1882152259349823
b8,b4,0.0,2.0,4,5,ironic amusement,0.034220919013023376
b8,b4,0.0,2.0,4,6,enthusiasm / curiosity,0.1600826531648636
b8,b4,0.0,2.0,5,0,self-doubt / encouragement,0.10071401298046112
b8,b4,0.0,2.0,5,1,frustration / despair,0.10247086733579636
b8,b4,0.0,2.0,5,2,uncertainty / indecision,0.13835535943508148
b8,b4,0.0,2.0,5,3,romantic idealism,0.011291799135506153
b8,b4,0.0,2.0,5,4,academic ambition / competitive determination,0.05511056259274483
b8,b4,0.0,2.0,5,5,ironic amusement,0.12852196395397186
b8,b4,0.0,2.0,5,6,enthusiasm / curiosity,0.14531880617141724
b8,b4,0.0,2.0,6,0,self-doubt / encouragement,0.05193309858441353
b8,b4,0.0,2.0,6,1,frustration / despair,0.07086464017629623
b8,b4,0.0,2.0,6,2,uncertainty / indecision,0.05738690495491028
b8,b4,0.0,2.0,6,3,romantic idealism,-0.040314771234989166
b8,b4,0.0,2.0,6,4,academic ambition / competitive determination,0.04622802510857582
b8,b4,0.0,2.0,6,5,ironic amusement,0.032023847103118896
b8,b4,0.0,2.0,6,6,enthusiasm / curiosity,0.10152560472488403
b8,b4,0.0,2.0,7,0,self-doubt / encouragement,0.23046870529651642
b8,b4,0.0,2.0,7,1,frustration / despair,0.1636742204427719
b8,b4,0.0,2.0,7,2,uncertainty / indecision,0.18690133094787598
b8,b4,0.0,2.0,7,3,romantic idealism,0.07425453513860703
b8,b4,0.0,2.0,7,4,academic ambition / competitive determination,0.12614046037197113
b8,b4,0.0,2.0,7,5,ironic amusement,0.1803170144557953
b8,b4,0.0,2.0,7,6,enthusiasm / curiosity,0.24112622439861298
b8,b4,2.0,-2.0,0,0,self-doubt / encouragement,0.2172578126192093
b8,b4,2.0,-2.0,0,1,frustration / despair,0.1526896059513092
b8,b4,2.0,-2.0,0,2,uncertainty / indecision,0.1619417816400528
b8,b4,2.0,-2.0,0,3,romantic idealism,0.15683749318122864
b8,b4,2.0,-2.0,0,4,academic ambition / competitive determination,0.08467382192611694
b8,b4,2.0,-2.0,0,5,ironic amusement,0.12233048677444458
b8,b4,2.0,-2.0,0,6,enthusiasm / curiosity,0.20223914086818695
b8,b4,2.0,-2.0,1,0,self-doubt / encouragement,0.19092968106269836
b8,b4,2.0,-2.0,1,1,frustration / despair,0.2336921989917755
b8,b4,2.0,-2.0,1,2,uncertainty / indecision,0.1954525113105774
b8,b4,2.0,-2.0,1,3,romantic idealism,0.03237653523683548
b8,b4,2.0,-2.0,1,4,academic ambition / competitive determination,0.08861149847507477
b8,b4,2.0,-2.0,1,5,ironic amusement,0.09593858569860458
b8,b4,2.0,-2.0,1,6,enthusiasm / curiosity,0.1727323681116104
b8,b4,2.0,-2.0,2,0,self-doubt / encouragement,0.1475936472415924
b8,b4,2.0,-2.0,2,1,frustration / despair,0.04800906032323837
b8,b4,2.0,-2.0,2,2,uncertainty / indecision,0.06362880766391754
b8,b4,2.0,-2.0,2,3,romantic idealism,0.08649221062660217
b8,b4,2.0,-2.0,2,4,academic ambition / competitive determination,0.15684126317501068
b8,b4,2.0,-2.0,2,5,ironic amusement,0.04713093861937523
b8,b4,2.0,-2.0,2,6,enthusiasm / curiosity,0.1815291792154312
b8,b4,2.0,-2.0,3,0,self-doubt / encouragement,0.0780724436044693
b8,b4,2.0,-2.0,3,1,frustration / despair,0.052526190876960754
b8,b4,2.0,-2.0,3,2,uncertainty / indecision,0.11324222385883331
b8,b4,2.0,-2.0,3,3,romantic idealism,0.03106015920639038
b8,b4,2.0,-2.0,3,4,academic ambition / competitive determination,0.09353532642126083
b8,b4,2.0,-2.0,3,5,ironic amusement,0.11564981192350388
b8,b4,2.0,-2.0,3,6,enthusiasm / curiosity,0.13425983488559723
b8,b4,2.0,-2.0,4,0,self-doubt / encouragement,0.13202109932899475
b8,b4,2.0,-2.0,4,1,frustration / despair,0.11066370457410812
